  PSU201604781 ;  11/12/2016 2:54 AM ;  11/12/2016 2:54 AM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Pinchot Hall ;  Closed  ;
  PSU201604355 ;  10/22/2016 7:30 PM to 10/23/2016 10:15 AM ;  10/23/2016 10:57 AM ;  Visitor reported the theft of their unsecured personal property ;  Theft/Over $200/Other/Receiving Stolen Property ;  Football 19 Lot ;  Inactive  ;
  PSU201604354 ;  10/23/2016 12:00 AM to 12:30 AM ;  10/23/2016 9:15 AM ;  Employee reported damage to University property ;  Criminal Mischief - Buildings ;  Tener Hall ;  Inactive  ;
  PSU201604353 ;  10/23/2016 5:00 AM to 6:00 AM ;  10/23/2016 5:14 AM ;  Visitor reported unsafe conditions ;  RFA-Request for Assistance ;  Football 19 Lot ;  Closed  ;
  PSU201604352 ;  10/23/2016 5:08 AM to 5:20 AM ;  10/23/2016 5:08 AM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Pinchot Hall ;  Closed  ;
  PSU201604351 ;  10/23/2016 4:40 AM to 4:48 AM ;  10/23/2016 4:48 AM ;  Underage student observed highly intoxicated and transported to the hospital ;  Pur,Cons,Poss, Trans Intox Bev/Health and Safety/RFA-Request for Assistance ;  Atherton Hall ;  Cleared by Arrest ;  Charges/Citations:  Andes,Ryan (Student) of 1352 Yorkshire Way  West Chester, PA was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604349 ;  10/23/2016 3:53 AM to 4:20 AM ;  10/23/2016 4:09 AM ;  Underage student observed highly intoxicated ;  Pur,Cons,Poss, Trans Intox Bev/Public Drunkenness/Health and Safety ;  Old Main ;  Cleared by Arrest ;  Charges/Citations:  Metz,Alexander Liam (Student) of 5 Sunrise Terrace  Kinnelon, NJ was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604347 ;  10/23/2016 2:53 AM to 3:04 AM ;  10/23/2016 3:30 AM ;  Student reported the odor of marijuana,origin not located ;  Possession of Small Amount of Marijuana ;  Garban Hall ;  Inactive  ;
  PSU201604348 ;  10/22/2016 8:30 PM to 10/23/2016 2:00 AM ;  10/23/2016 2:45 AM ;  Visitor reported damage to their privately owned vehicle ;  Criminal Mischief - Vehicles/Public Drunkenness/Health and Safety ;  Purple 43 Lot ;  Open  ;
  PSU201604345 ;  10/23/2016 12:30 AM to 2:43 AM ;  10/23/2016 2:43 AM ;  Officers assisted State College Police with a disturbance ;  Assist State College Police ;  E Beaver Ave ;  Closed  ;
  PSU201604344 ;  10/23/2016 12:46 AM to 1:15 AM ;  10/23/2016 12:46 AM ;  Employee reported reckless driving ;  Vehicle Code - Incident/Reckless Driving ;  University Dr & Curtin Rd ;  Open  ;
  PSU201604342 ;  10/22/2016 9:00 PM to 9:30 PM ;  10/23/2016 12:07 AM ;  Visitor reported they were sexually assaulted by an unknown person ;  Forcible Rape ;   ;  Open  ;
  PSU201604341 ;  10/22/2016 11:20 PM to 11:30 PM ;  10/22/2016 11:34 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Snyder Hall ;  Closed  ;
  PSU201604326 ;  10/22/2016 8:45 PM ;  10/22/2016 11:28 PM ;  Employee assisted with a medical emergency ;  Health and Safety ;  Beaver Stadium ;  Open  ;
  PSU201604340 ;  10/22/2016 8:00 PM to 10:00 PM ;  10/22/2016 11:18 PM ;  Visitor reported being physically assaulted by a known person ;  Simple Assault/Recklessly Endangering/Criminal Mischief - Other/Public Drunkenness/Harassment/Disorderly Conduct - Fighting/Unlawful Restraint/Health and Safety/RFA-Request for Assistance/RFA-Request for Assistance ;  Beaver Stadium ;  Cleared by Arrest ;  Charges/Citations:  Frid,Zachary Harold (Visitor) of 178 W 9Th Ave  Columbus, OH was charged with:;Unlawful Restraint;Simple Assault;Recklessly Endangering;Harassment;Disorderly Conduct - Fighting;Public Drunkenness;Criminal Mischief - Other  ;
  PSU201604343 ;  10/22/2016 3:00 PM to 10/23/2016 12:30 AM ;  10/22/2016 11:10 PM ;  Assisted a student with a personal matter ;  Health and Safety ;  Nittany Hall ;  Closed  ;
  PSU201604339 ;  10/22/2016 8:00 PM to 9:00 PM ;  10/22/2016 10:45 PM ;  Student reported being harassed ;  Harassment ;  Beaver Stadium ;  Open  ;
  PSU201604338 ;  10/22/2016 10:00 PM to 10:25 PM ;  10/22/2016 10:26 PM ;  Underage student observed highly intoxicated and transported to the hospital ;  Pur,Cons,Poss, Trans Intox Bev/Health and Safety/RFA-Request for Assistance ;  McKean Hall ;  Cleared by Arrest ;  Charges/Citations:  Douglas,Clayton Gayle (Student) of 82 Linree Ave  Reading, PA was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604337 ;  10/22/2016 7:57 PM to 10:25 PM ;  10/22/2016 10:24 PM ;  Visitor reported the loss or theft of the unattended personal property ;  Theft Of Property Lost Etc. ;  Beaver Stadium ;  Open  ;
  PSU201604336 ;  10/22/2016 10:22 PM to 10:59 PM ;  10/22/2016 10:22 PM ;  Employee reported suspicious activity ;  Suspicious Activity - Other ;  Beaver Stadium ;  Open  ;
  PSU201604335 ;  10/22/2016 9:46 PM to 10:24 PM ;  10/22/2016 10:04 PM ;  Underage visitor observed highly intoxicated and transported to the hospital ;  Pur,Cons,Poss, Trans Intox Bev/Public Drunkenness/Health and Safety/RFA-Request for Assistance ;  Beaver Stadium ;  Cleared by Arrest ;  Charges/Citations:  Glanski,Ryan Lawrence (Visitor) of 106 Bristol Ct  Douglassville, PA was charged with:;Public Drunkenness  ;
  PSU201604334 ;  10/22/2016 9:35 PM to 9:37 PM ;  10/22/2016 9:59 PM ;  Employee reported disorderly person ;  Disorderly Conduct ;  Beaver Stadium ;  Cleared by Arrest ;  Charges/Citations:  Golembiewski,Mark Edward (Student) of 298 Pamela Cir  Harleysville, PA was charged with:;Disorderly Conduct - Loud Voices  ;
  PSU201604332 ;  10/22/2016 8:30 PM to 9:00 PM ;  10/22/2016 9:50 PM ;  Student reported being harassed ;  Harassment/RFA-Request for Assistance ;  Hibbs Hall ;  Inactive  ;
  PSU201604331 ;  10/22/2016 9:49 PM ;  10/22/2016 9:49 PM ;  Student consumed and found in possession of alcoholic beverages being less than 21 years of age ;  Pur,Cons,Poss, Trans Intox Bev/Public Drunkenness/Health and Safety/RFA-Request for Assistance ;  Curtin Rd ;  Open  ;
  PSU201604333 ;  10/22/2016 9:48 PM to 10:04 PM ;  10/22/2016 9:48 PM ;  Visitor observed highly intoxicated and transported to the hospital ;  Public Drunkenness/Health and Safety/RFA-Request for Assistance ;  Fox Hollow Rd ;  Cleared by Arrest ;  Charges/Citations:  Mocey,Brian Joseph (Visitor) of 1350 Village Way  Lansdale, PA was charged with:;Public Drunkenness  ;
  PSU201604329 ;  10/22/2016 9:30 PM to 9:48 PM ;  10/22/2016 9:47 PM ;  Visitor reported being harassed by an unknown person ;  Harassment ;  Beaver Stadium ;  Open  ;
  PSU201604302 ;  10/22/2016 9:45 PM to 10:15 PM ;  10/22/2016 9:45 PM ;  Visitor observed highly intoxicated ;  Public Drunkenness ;  Porter Rd ;  Open  ;
  PSU201604328 ;  10/22/2016 9:22 PM to 9:52 PM ;  10/22/2016 9:25 PM ;  Visitor observed highly intoxicated ;  Public Drunkenness ;  University Dr & Hastings Rd ;  Open  ;
  PSU201604327 ;  10/22/2016 9:24 PM to 9:40 PM ;  10/22/2016 9:24 PM ;  Underage student observed highly intoxicated and transported to the hospital ;  Pur,Cons,Poss, Trans Intox Bev/Public Drunkenness/Health and Safety/RFA-Request for Assistance ;  Bigler Rd ;  Cleared by Arrest ;  Charges/Citations:  Geguchadze,Kote (Student) of 690 Pearce Mill Rd  Wexford, PA was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604325 ;  10/22/2016 7:25 PM to 7:30 PM ;  10/22/2016 9:22 PM ;  Visitor consumed alcoholic beverages being less than 21 years of age ;  Pur,Cons,Poss, Trans Intox Bev/Health and Safety/RFA-Request for Assistance ;  Beaver Stadium ;  Cleared by Arrest ;  Charges/Citations:  Kaminer,Evan Jacob (Student) of 26 Mellow Ln  Jericho, NY was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604330 ;  10/22/2016 9:10 PM to 9:32 PM ;  10/22/2016 9:10 PM ;  Visitor observed highly intoxicated and transported to the hospital ;  Public Drunkenness/Health and Safety/RFA-Request for Assistance ;  University Dr ;  Cleared by Arrest ;  Charges/Citations:  Yencha,Jonathan Joseph (Visitor) of 824 E Main St 2 West Newton, PA was charged with:;Public Drunkenness  ;
  PSU201604322 ;  10/22/2016 9:00 AM to 10/23/2016 1:00 AM ;  10/22/2016 8:58 PM ;  The Penn State Bomb Squad provided counter IED support for The PSU v. Ohio State football game ;  Suspicious Activity - Other/Specialist Call Out Other ;  Beaver Stadium ;  Closed  ;
  PSU201604321 ;  10/22/2016 8:15 PM to 8:40 PM ;  10/22/2016 8:44 PM ;  Visitor reported concern for another person ;  Public Drunkenness/Health and Safety ;  Pattee Bus Shelter Bldg ;  Inactive  ;
  PSU201604320 ;  10/22/2016 7:40 PM to 7:56 PM ;  10/22/2016 8:43 PM ;  Visitor consumed alcoholic beverages being less than 21 years of age ;  Pur,Cons,Poss, Trans Intox Bev/Public Drunkenness/Health and Safety/RFA-Request for Assistance ;  Bryce Jordan Center Bldg ;  Open  ;
  PSU201604319 ;  10/22/2016 2:00 PM to 8:00 PM ;  10/22/2016 8:42 PM ;  Student reported the theft of their personal property ;  Theft/Over $200/Bicycle ;  Deike Bldg ;  Open  ;
  PSU201604318 ;  10/22/2016 8:41 PM ;  10/22/2016 8:41 PM ;  Underage student observed highly intoxicated and transported to the hospital ;  Pur,Cons,Poss, Trans Intox Bev/Public Drunkenness/Health and Safety ;  Beaver Stadium ;  Cleared by Arrest ;  Charges/Citations:  Badolato,Rachel N (Visitor) of 413 Holly Glen Dr  Cherry Hill, NJ was charged with:;Pur,Cons,Poss, Trans Intox Bev;Public Drunkenness  ;
  PSU201604317 ;  10/22/2016 12:22 PM to 12:51 PM ;  10/22/2016 8:40 PM ;  Employee reported disorderly persons ;  Disorderly Conduct ;  Beaver Stadium ;  Cleared by Arrest ;  Charges/Citations:  Oquinn,Kevin Haywood (Visitor) of 757 Moonsail Cir  Chapin, SC was charged with:;Disorderly Conduct  ;
  PSU201604346 ;  10/22/2016 8:30 PM to 10:00 PM ;  10/22/2016 8:30 PM ;  Underage student observed highly intoxicated and transported to the hospital ;  Pur,Cons,Poss, Trans Intox Bev ;  Beaver Stdm Police Command Bldg ;  Open  ;
  PSU201604323 ;  10/22/2016 8:10 PM to 8:28 PM ;  10/22/2016 8:28 PM ;  Identified occupants in the possession of marijuana and drug paraphernalia ;  Possession of Small Amount of Marijuana/Possession of Paraphernalia ;  Curtin Hall ;  Open  ;
  PSU201604316 ;  10/22/2016 7:00 PM to 7:01 PM ;  10/22/2016 8:02 PM ;  Incident issued in error ;  CAD Error-Incident Numbering Error ;  Beaver Stdm First Aid Bldg ;  Closed  ;
  PSU201604350 ;  10/22/2016 7:50 PM to 8:30 PM ;  10/22/2016 7:50 PM ;  Visitor observed publically intoxicated ;  Public Drunkenness ;  Football 19 Lot ;  Open  ;
  PSU201604315 ;  10/22/2016 7:20 PM to 7:45 PM ;  10/22/2016 7:47 PM ;  Officer reported being physically assaulted by an intoxicated student ;  Agg Assault-Hands/Fist/Feet/Etc/Simple Assault/Pur,Cons,Poss, Trans Intox Bev/Public Drunkenness ;  Football 20 Lot ;  Cleared by Arrest ;  Charges/Citations:  Geyer,Ryan Rosas (Student) of 691 California Rd  Ridgway, PA was charged with:;Agg Assault-Hands/Fist/Feet/Etc;Simple Assault;Pur,Cons,Poss, Trans Intox Bev;Public Drunkenness  ;
  PSU201604314 ;  10/22/2016 6:30 PM to 7:30 PM ;  10/22/2016 7:46 PM ;  Visitor reported being harassed ;  Pur,Cons,Poss, Trans Intox Bev/Harassment/Health and Safety/RFA-Request for Assistance ;  Bryce Jordan Center Bldg ;  Open  ;
  PSU201604313 ;  10/23/2016 7:40 PM to 7:44 PM ;  10/22/2016 7:44 PM ;  Student observed highly intoxicated ;  Public Drunkenness ;  Beaver Stdm Suites Bldg ;  Open  ;
  PSU201604312 ;  10/22/2016 7:35 PM to 8:35 PM ;  10/22/2016 7:35 PM ;  Visitor observed highly intoxicated ;  Public Drunkenness ;  Visitor Center Bldg ;  Open  ;
  PSU201604311 ;  10/22/2016 7:20 PM to 7:35 PM ;  10/22/2016 7:34 PM ;  Visitor observed highly intoxicated and transported to the hospital ;  Public Drunkenness/Health and Safety/RFA-Request for Assistance ;  Beaver Stadium ;  Cleared by Arrest ;  Charges/Citations:  Horan,Ryan John (Visitor) of 428 Longmeadow Rd  Lancaster, PA was charged with:;Public Drunkenness  ;
  PSU201604309 ;  10/22/2016 6:55 PM to 7:00 PM ;  10/22/2016 7:29 PM ;  Student observed highly intoxicated and underage ;  Pur,Cons,Poss, Trans Intox Bev/Public Drunkenness/Health and Safety/RFA-Request for Assistance ;  Beaver Stadium ;  Cleared by Arrest ;  Charges/Citations:  Sturm,Hayden Ty (Student) of 3539 Hunterswood Blvd 4 New Castle, PA was charged with:;Pur,Cons,Poss, Trans Intox Bev;Public Drunkenness  ;
  PSU201604308 ;  10/22/2016 7:05 PM to 7:22 PM ;  10/22/2016 7:05 PM ;  Underage visitor observed highly intoxicated ;  Pur,Cons,Poss, Trans Intox Bev/Public Drunkenness ;  Beaver Stadium ;  Cleared by Arrest ;  Charges/Citations:  Krause,Zachary Lee (Visitor) of 2355 Route 100  Orefield, PA was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604307 ;  10/22/2016 7:04 PM ;  10/22/2016 7:04 PM ;  Underage student observed highly intoxicated and transported to the hospital ;  Pur,Cons,Poss, Trans Intox Bev/Public Drunkenness/Health and Safety/RFA-Request for Assistance ;  Visitor Center Bldg ;  Cleared by Arrest ;  Charges/Citations:  Olevnik,John Marc (Student) of 113 Miller Rd  Clarks Summit, PA was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604306 ;  10/22/2016 6:45 PM to 7:15 PM ;  10/22/2016 7:02 PM ;  Underage visitor observed highly intoxicated ;  Pur,Cons,Poss, Trans Intox Bev/Public Drunkenness/Health and Safety ;  Beaver Stadium ;  Cleared by Arrest ;  Charges/Citations:  Glanski,Ryan (Visitor) of 106 Bristol Ct  Douglassville, PA was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604324 ;  10/22/2016 7:00 PM to 7:30 PM ;  10/22/2016 7:00 PM ;  Student consumed alcoholic beverages being less than 21 years of age ;  Pur,Cons,Poss, Trans Intox Bev/Health and Safety/RFA-Request for Assistance ;  Beaver Stadium ;  Cleared by Arrest ;  Charges/Citations:  Snyder,Augustine James (Student) of 108 Elm Rd  Pa Furnace, PA was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604305 ;  10/22/2016 6:47 PM ;  10/22/2016 6:47 PM ;  Visitor observed highly intoxicated ;  Public Drunkenness/Health and Safety/RFA-Request for Assistance ;  Beaver Stadium ;  Cleared by Arrest ;  Charges/Citations:  Anderson,Neil Allen (Visitor) of 10517 Skyreach Rd  Highland Ranch, CO was charged with:;Public Drunkenness  ;
  PSU201604304 ;  10/22/2016 6:45 PM to 7:00 PM ;  10/22/2016 6:45 PM ;  Underage student observed highly intoxicated and transported to the hospital ;  Pur,Cons,Poss, Trans Intox Bev/Public Drunkenness/Health and Safety/RFA-Request for Assistance ;  Football 11 Lot ;  Cleared by Arrest ;  Charges/Citations:  Giordiano,Joseph Daniel (Resident) of 501 S Allen St, State College, PA was charged with:;Public Drunkenness  ;
  PSU201604303 ;  10/22/2016 6:15 PM to 6:30 PM ;  10/22/2016 6:15 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Football 20 Lot ;  Closed  ;
  PSU201604310 ;  10/22/2016 6:14 PM ;  10/22/2016 6:14 PM ;  Underage student observed highly intoxicated ;  Pur,Cons,Poss, Trans Intox Bev/Public Drunkenness/Health and Safety/RFA-Request for Assistance ;  Food Science Bldg ;  Cleared by Arrest ;  Charges/Citations:  Ahlberg,Joseph William (Student) of 16 Miller Rd  Glastonbury, CT was charged with:;Pur,Cons,Poss, Trans Intox Bev;Public Drunkenness  ;
  PSU201604300 ;  10/22/2016 5:50 PM to 5:55 PM ;  10/22/2016 6:06 PM ;  Visitor was observed intoxicated ;  Pur,Cons,Poss, Trans Intox Bev/Health and Safety/RFA-Request for Assistance ;  E Park Ave & University Dr ;  Cleared by Arrest ;  Charges/Citations:  Boleky,Savannah Renee (Visitor) of 7353 Wild Roar Ave  Las Vegas, NV was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604301 ;  10/22/2016 6:00 PM to 6:13 PM ;  10/22/2016 6:00 PM ;  Visitor observed highly intoxicated and transported to the hospital ;  Public Drunkenness/Health and Safety/RFA-Request for Assistance ;  Football 19 Lot ;  Cleared by Arrest ;  Charges/Citations:  Zidik,Tyler Ryan (Visitor) of 756 Mechanic St  Lebanon, PA was charged with:;Public Drunkenness  ;
  PSU201604299 ;  10/22/2016 5:30 PM ;  10/22/2016 5:39 PM ;  Student observed highly intoxicated ;  Public Drunkenness ;  Beaver Stadium ;  Cleared by Arrest ;  Charges/Citations:  Adler,Zoe A (Student) of 303 Hillside Ave  Jenkintown, PA was charged with:;Public Drunkenness  ;
  PSU201604295 ;  10/22/2016 5:15 PM to 5:18 PM ;  10/22/2016 5:30 PM ;  Student consumed alcoholic beverages being less than 21 years of age ;  Possession Of Other Drug/Pur,Cons,Poss, Trans Intox Bev/Health and Safety/RFA-Request for Assistance ;  Bryce Jordan Center Bldg ;  Cleared by Arrest ;  Charges/Citations:  Hissong,Ryan Darren (Visitor) of 12352 Karper Rd  Mercersburg, PA was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604298 ;  10/21/2016 8:00 AM to 10/22/2016 5:00 PM ;  10/22/2016 5:23 PM ;  Student reported the theft of personal property from an unsecured residence hall room ;  Burglary/No Force-Res-Unknown/Theft/Over $200/From Building ;  Packer Hall ;  Open  ;
  PSU201604297 ;  10/22/2016 5:21 PM to 5:22 PM ;  10/22/2016 5:22 PM ;  Employee reported a pedestrian and vehicle crash with no injuries ;  Vehicle Code - Accident/Accidents-Damage Attn Veh/Prop/False Id To Law Enforcement Officer ;  Bigler Rd & E Park Ave ;  Closed  ;
  PSU201604296 ;  10/22/2016 5:01 PM to 5:30 PM ;  10/22/2016 5:01 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety ;  Football 19 Lot ;  Open  ;
  PSU201604294 ;  10/22/2016 4:59 PM to 5:30 PM ;  10/22/2016 4:59 PM ;  Visitor observed highly intoxicated and transported to the hospital ;  Public Drunkenness/Health and Safety/RFA-Request for Assistance ;  Football 19 Lot ;  Cleared by Arrest ;  Charges/Citations:  Isaacson,Alexandra Kei (Student) of 1521 Northway Rd  Williamsport, PA was charged with:;Public Drunkenness  ;
  PSU201604293 ;  10/22/2016 4:28 PM to 4:52 PM ;  10/22/2016 4:28 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/Health and Safety ;  Football 20 Lot ;  Closed  ;
  PSU201604292 ;  10/22/2016 3:32 PM ;  10/22/2016 3:32 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Hibbs Hall ;  Closed  ;
  PSU201604291 ;  10/22/2016 3:06 PM to 3:25 PM ;  10/22/2016 3:06 PM ;  Visitor reported accidental damage to personal property ;  RFA-Request for Assistance ;  Football 24 Lot ;  Open  ;
  PSU201604290 ;  10/22/2016 2:50 PM ;  10/22/2016 2:55 PM ;  Visitor reported accidental damage to privately owned vehicle ;  RFA-Request for Assistance ;  Blue 82 Tener Lot ;  Closed  ;
  PSU201604289 ;  10/22/2016 1:00 PM to 1:47 PM ;  10/22/2016 1:46 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Football 25 Lot ;  Closed  ;
  PSU201604288 ;  10/22/2016 11:30 AM to 11:40 AM ;  10/22/2016 1:43 PM ;  Visitor reported the theft of their personal property ;  Theft/$50-$200/Other ;  Beaver Stadium ;  Open  ;
  PSU201604287 ;  10/22/2016 1:41 PM ;  10/22/2016 1:41 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Student Health Center Bldg ;  Closed  ;
  PSU201604286 ;  10/22/2016 1:15 PM to 1:27 PM ;  10/22/2016 1:22 PM ;  Student reported suspicious activity ;  Computer Trespass-Cause Malfunction ;  Ritner Hall ;  Inactive  ;
  PSU201604285 ;  10/22/2016 1:00 PM ;  10/22/2016 1:15 PM ;  Resident Assistant reported the odor of marijuana, origin not located ;  Possession of Small Amount of Marijuana ;  Brumbaugh Hall ;  Inactive  ;
  PSU201604284 ;  10/22/2016 2:05 PM to 2:10 PM ;  10/22/2016 1:14 PM ;  Employee reported a two vehicle crash with no injuries ;  Vehicle Code - Accident ;  Football 25 Lot ;  Open  ;
  PSU201604283 ;  10/22/2016 12:00 PM to 5:00 PM ;  10/22/2016 1:01 PM ;  Assisted an outside law enforcement agency with an investigation ;  Assist Other Law Enforcement Agency ;  Beaver Stadium ;  Open  ;
  PSU201604282 ;  10/22/2016 12:10 PM ;  10/22/2016 1:00 PM ;  Visitor reported disorderly person ;  Disorderly Conduct ;  Porter Rd ;  Open  ;
  PSU201604281 ;  10/22/2016 12:43 PM ;  10/22/2016 12:43 PM ;  Resident Assistant reported the odor of marijuana, origin not located ;  Possession of Small Amount of Marijuana ;  Porter Hall ;  Inactive  ;
  PSU201604280 ;  10/21/2016 10:00 PM to 10/22/2016 12:00 AM ;  10/22/2016 11:22 AM ;  Student reported the loss or theft of their unattended personal property ;  Theft Of Property Lost Etc. ;  Eisenhower Parking Deck ;  Open  ;
  PSU201604279 ;  10/22/2016 5:40 AM to 6:45 AM ;  10/22/2016 5:40 AM ;  Student reported a concern for another student ;  Health and Safety/RFA-Request for Assistance ;  McElwain Hall ;  Open  ;
  PSU201604278 ;  10/22/2016 3:38 AM to 5:00 AM ;  10/22/2016 4:22 AM ;  Student requested assistance with a personal matter ;  RFA-Request for Assistance/Department Information ;  Garban Hall ;  Closed  ;
  PSU201604277 ;  10/22/2016 3:37 AM to 4:05 AM ;  10/22/2016 3:37 AM ;  Visitor observed highly intoxicated and transported to the hospital ;  Public Drunkenness/Health and Safety/RFA-Request for Assistance ;  Miller Hall ;  Cleared by Arrest ;  Charges/Citations:  Stencovage,Eric M (Visitor) of 25 S Ladow Ave 4H Millville, NJ was charged with:;Public Drunkenness  ;
  PSU201604276 ;  10/22/2016 2:00 AM to 3:25 AM ;  10/22/2016 3:25 AM ;  Visitor requested assistance in locating a student ;  RFA-Request for Assistance ;  Dunham Hall ;  Closed  ;
  PSU201604275 ;  10/22/2016 3:00 AM to 4:00 AM ;  10/22/2016 3:23 AM ;  Assisted a student with a personal matter ;  Health and Safety/RFA-Request for Assistance ;  Nittany Apartments Bldg ;  Closed  ;
  PSU201604274 ;  10/22/2016 2:59 AM to 3:32 AM ;  10/22/2016 2:59 AM ;  Visitor reported suspicious activity ;  Criminal Trespass/Suspicious Activity - Persons ;  Beaver Stadium ;  Inactive  ;
  PSU201604273 ;  10/22/2016 2:35 AM to 2:50 AM ;  10/22/2016 2:52 AM ;  Visitor observed highly intoxicated and transported to the hospital ;  Public Drunkenness/Health and Safety/RFA-Request for Assistance ;  Applied Science Bldg ;  Cleared by Arrest ;  Charges/Citations:  Nelson,Dale Robert Iii (Visitor) of 1075 Horseshoe Pike  Lebanon, PA was charged with:;Public Drunkenness  ;
  PSU201604272 ;  10/22/2016 2:14 AM to 3:30 AM ;  10/22/2016 2:31 AM ;  A vehicle stop investigation revealed the operator to be driving under the influence of alcohol ;  DUI of Alcohol or Contl Substance/Turning Movements And Required Signals/Driving Vehicle At Safe Speed/Traffic Control Signals/Registration And Certificate Of Title Required/Health and Safety ;  E College Ave & Heister St ;  Cleared by Arrest ;  Charges/Citations:  Turpin,Jerel Leslie (Student) of 613 South St  Henrico, VA was charged with:;Registration And Certificate Of Title Required;Turning Movements And Required Signals;Driving Vehicle At Safe Speed;Traffic Control Signals;DUI of Alcohol or Contl Substance;DUI of Alcohol or Contl Substance  ;
